"b","xL","x_kappa","x_lambda","xU","converged","message"
1.29,-2.69903591526305,-1.928129843145,-1.20518654057218,0.396324448437705,TRUE,"Function criterion near zero"
1.3,-2.7042974002063,-1.93347154103508,-1.21024172882306,0.395262728008801,TRUE,"Function criterion near zero"
1.31,-2.70955075696026,-1.93880279444922,-1.21528630601542,0.39420762958379,TRUE,"Function criterion near zero"
1.32,-2.71479601073665,-1.94412364353437,-1.2203203164425,0.393159079357479,TRUE,"Function criterion near zero"
1.33,-2.72003318678211,-1.94943412834741,-1.22534380428526,0.392117004662192,TRUE,"Function criterion near zero"
1.34,-2.72526231037386,-1.95473428885177,-1.23035681360888,0.391081333950655,TRUE,"Function criterion near zero"
1.35,-2.73048340681542,-1.96002416491413,-1.23535938835936,0.390051996778903,TRUE,"Function criterion near zero"
1.36,-2.73569650143252,-1.96530379630122,-1.24035157236035,0.389028923789349,TRUE,"Function criterion near zero"
1.37,-2.74090161956907,-1.97057322267678,-1.24533340930997,0.388012046693959,TRUE,"Function criterion near zero"
1.38,-2.74609878658324,-1.9758324835986,-1.25030494277775,0.387001298257484,TRUE,"Function criterion near zero"
1.39,-2.75128802784373,-1.98108161851569,-1.25526621620187,0.385996612280927,TRUE,"Function criterion near zero"
1.4,-2.75646936872601,-1.98632066676555,-1.26021727288627,0.38499792358506,TRUE,"Function criterion near zero"
1.41,-2.76164283460882,-1.99154966757153,-1.26515815599804,0.384005167994074,TRUE,"Function criterion near zero"
1.42,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.43,-2.77196624288637,-2.00197768315953,-1.27500957347249,0.382037204343976,TRUE,"Function criterion near zero"
1.44,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.45,-2.78225845564152,-2.01236597669045,-1.2848208111301,0.380092227382639,TRUE,"Function criterion near zero"
1.46,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.47,NA,NA,NA,NA,FALSE,"x-values within tolerance 'xtol'"
1.48,-2.79763872673831,-2.0278746144581,-1.29946307390757,0.377216818352349,TRUE,"Function criterion near zero"
1.49,-2.80275010554829,-2.03302463327044,-1.30432410523382,0.376269332421395,TRUE,"Function criterion near zero"
1.5,-2.80785383737281,-2.03816495212894,-1.3091753449443,0.375327244552161,TRUE,"Function criterion near zero"
